external_mall_id,block_id,average_dwell_time,median_dwell_time
13,7743,4192.804971319311,4380.0
19,7167,287.07418727424283,240.0
28,5762,637.1062742586809,480.0
33,6741,606.3849445963867,360.0
12,2909,794.129293259506,240.0
22,6657,1149.1514662062436,960.0
13,7619,2302.212333121424,2280.0
13,7676,232.5922620944611,120.0
23,5989,278.011330979555,180.0
19,7067,330.20843202273807,180.0
19,7266,2145.7734573119187,1260.0
15,567,491.8020639124084,180.0
22,6646,727.0472792149866,180.0
24,2265,803.368760327782,600.0
32,11467,2411.2914285714287,1560.0
13,7593,343.21268056300516,180.0
13,7628,564.0352633083996,420.0
10,4482,286.9525169582292,120.0
19,7121,366.4082509669102,180.0
22,6677,2710.1703048551,1680.0
13,7606,585.727886977887,120.0
15,512,352.48931997098254,180.0
33,6929,3430.173134328358,1620.0
13,7695,447.57317465422966,240.0
19,7087,790.5903760614638,240.0
18,11201,286.66936340193155,180.0
33,6818,1547.6634945465607,480.0
13,7645,627.9775355625346,360.0
10,4554,275.25131331474154,180.0
32,11479,212.31345232912494,120.0
7,4859,284.36912521440826,180.0
15,452,272.934134674353,180.0
18,11149,1679.0426716141,300.0
17,4292,459.3704317318,240.0
17,4417,369.177554829678,180.0
25,6273,1265.3533169038878,900.0
25,6330,2000.0109170305677,1140.0
26,6377,440.4514491785762,240.0
36,1228,219.02279871085824,120.0
24,2311,1480.216101319635,1260.0
7,4833,1522.924969675966,1080.0
16,1820,3099.4804006304335,3120.0
33,6865,1924.6029173419772,720.0
10,4710,296.99751778917755,240.0
33,6877,894.6714232069095,300.0
7,4811,397.41237907140226,180.0
19,7128,598.4105909925888,240.0
14,4957,1650.2518308836195,1320.0
25,6315,293.93502972414996,180.0
33,6751,668.8498434131607,480.0
17,4351,538.9370559104285,120.0
24,2256,529.8376412521106,180.0
32,12036,1295.5950653120465,420.0
7,14477,3492.537434237151,3900.0
10,4497,482.3353293413174,180.0
23,5920,422.40549734657776,300.0
24,2290,367.5290484664503,180.0
15,606,959.4909041542221,720.0
30,7331,361.0017459624618,240.0
7,4814,415.93700079872207,300.0
15,502,529.6559730660579,240.0
16,1783,598.7261500034691,300.0
23,6067,1999.081884816754,600.0
23,5940,675.9954051427056,240.0
23,6085,609.6801484230056,300.0
28,5763,381.37353308130315,240.0
33,6819,467.35532462579846,240.0
23,6090,661.3342346829859,360.0
13,7655,441.9209950477945,240.0
25,6318,324.18384247331613,180.0
26,6391,375.069952063857,180.0
26,6473,522.9722401549386,240.0
18,11127,1937.7932232841008,1800.0
19,7039,670.3256234007325,480.0
23,5983,425.28299120234607,240.0
23,6086,640.3164304252346,420.0
14,4991,384.24350908285334,180.0
14,5209,569.0048589048776,300.0
18,11178,642.2350746268656,360.0
14,5179,583.1973399482767,180.0
15,549,761.9962025316456,300.0
23,6080,381.2876331635016,240.0
33,6745,776.7326794515569,540.0
10,4651,333.83415015811266,120.0
13,7693,1638.4113353370544,1440.0
26,6374,402.41660767084494,300.0
10,4637,414.30757950162814,240.0
24,2220,406.6145833333333,240.0
15,612,1553.8397809956055,1440.0
25,6277,614.1116422793783,420.0
32,7812,479.39238682303966,300.0
18,11119,268.90877701268033,120.0
16,1702,1121.6610806310441,300.0
10,4466,310.45352311255834,180.0
19,7105,375.57507015653175,180.0
16,1739,640.8052662428423,240.0
24,2348,1796.578947368421,1260.0
33,6794,830.167115902965,360.0
19,7229,1849.053138026413,780.0
36,1135,255.71627552495335,180.0
32,10980,2701.449934980494,2760.0
13,7746,2091.845626302696,2100.0
30,7406,526.6819475424967,240.0
14,4992,1225.7046177673776,300.0
16,1648,3185.8823529411766,270.0
18,11252,1337.3293472845041,960.0
25,6321,745.0712170664212,360.0
19,7061,2316.0387151073082,2460.0
14,5137,397.7486671744098,240.0
24,2258,647.6473011308436,480.0
24,2309,3112.549006467178,2520.0
36,1070,352.2839294017751,180.0
12,2852,392.3371104815864,240.0
19,7161,897.8632584687927,240.0
22,6597,1742.6553838495824,960.0
28,5877,4229.823185997625,3780.0
10,4471,631.9597989949749,120.0
17,4298,647.5683756044194,540.0
23,5958,1227.131535216669,900.0
17,4425,1250.1027611473505,900.0
18,11297,1485.618465180509,1080.0
19,7126,797.125559305582,360.0
32,11634,665.6622747800177,300.0
15,582,358.2379535530739,180.0
33,6916,356.0010881392818,120.0
36,1230,1350.2861400162105,600.0
14,5146,875.6681141644843,360.0
19,7056,1156.1179987690143,960.0
16,1750,577.7265577208774,300.0
22,6679,681.825575201694,300.0
25,6312,353.75665100101446,240.0
26,6462,543.0187302359524,240.0
18,11069,652.6432208784214,180.0
24,2279,871.2902599711506,720.0
23,6010,291.2634501909059,180.0
10,4692,302.6930836581592,120.0
18,11162,298.47056470431363,180.0
22,6713,427.1367475676254,180.0
10,4543,613.1574158325751,180.0
12,2866,561.1706239646604,420.0
25,6287,468.362341796204,300.0
22,6610,622.1111761263898,300.0
23,5952,314.21399212378145,180.0
13,7580,1382.9117647058824,720.0
13,7679,353.9050868486352,180.0
13,7738,328.2033468559838,180.0
32,11051,2281.137714085984,2520.0
33,6847,852.0793950850662,120.0
33,6835,806.3643097259416,240.0
16,1793,367.1996357496538,180.0
19,7047,1492.317732932589,1320.0
30,7453,834.233863353099,420.0
7,4816,552.173699886014,300.0
7,64,315.8052706592516,180.0
14,4984,918.8269430051813,300.0
32,11588,2661.8418201516793,2340.0
16,1801,314.42432432432435,180.0
26,6487,3421.3603512326918,3720.0
12,2905,625.8524739691302,300.0
23,6122,252.73835764198284,180.0
19,7127,425.4027254104444,180.0
23,5941,1294.0083661417323,360.0
28,5757,3680.8498804449528,3960.0
19,7030,565.1640652713728,300.0
23,5934,492.01413687736994,300.0
12,2926,1644.198447519406,1200.0
25,6176,2116.7311832017826,1020.0
33,6767,436.71739728637044,300.0
7,63,449.9262147969245,300.0
19,7138,409.74374480308416,300.0
10,4523,610.3618248557945,240.0
16,1737,1514.0053078369685,1080.0
23,6123,2612.8163051542792,2580.0
7,4906,3220.8710801393727,2940.0
30,7445,375.2020390674782,180.0
7,4855,548.9567065209043,240.0
13,7611,1057.764772512743,600.0
15,455,598.110345760354,360.0
24,2322,782.8117497679282,360.0
17,4436,390.5091631308116,240.0
28,5739,396.17814356539935,180.0
33,6944,368.31066176470586,180.0
36,1178,318.11633744406856,240.0
12,2850,597.66389882917,240.0
14,5119,553.8773495612991,360.0
16,1869,609.7309211130498,240.0
28,5801,215.6713228671835,120.0
32,11536,1283.544992518765,660.0
16,1879,599.5604226112439,120.0
16,1754,1178.8078469048241,480.0
10,4477,615.1408940229636,420.0
14,5164,372.1018227529855,240.0
28,5686,329.0497986861623,240.0
33,6824,661.0985053698333,300.0
23,6061,831.604222821204,480.0
28,5772,277.79264844486335,120.0
16,1866,451.9736386709737,240.0
26,6550,633.3249989222744,420.0
33,6832,441.4789414834141,180.0
17,4360,327.7121059919094,180.0
30,7299,583.4312984142031,360.0
7,4819,374.3190256943413,240.0
14,5005,1503.5660491604106,720.0
32,11719,665.9082094376212,360.0
14,5225,2524.1262164553227,2340.0
22,6617,365.361972219667,180.0
36,1301,359.8671268782602,240.0
26,6511,527.5473578158387,360.0
14,5016,1487.7280753384343,420.0
28,5744,916.9647399522561,300.0
30,7394,281.07008622595623,120.0
13,7544,2103.9328477965682,1260.0
13,7729,512.9818012132524,180.0
14,5034,1127.1185339473734,420.0
17,4429,359.05996930079925,120.0
23,5986,441.4471102390296,300.0
28,5747,545.1001822758441,300.0
36,1090,182.92092720087996,120.0
18,10908,1220.4101198402132,300.0
18,11296,252.50818505338077,120.0
25,6251,1348.7304683039567,840.0
13,7653,562.1758428805238,240.0
15,429,316.86198811018215,180.0
10,4658,480.3942556247008,240.0
19,7139,726.1179304981625,300.0
19,7222,206.70070849556393,120.0
33,6911,261.8538153709341,180.0
18,11208,487.1296540797465,300.0
25,6179,1595.2697095435685,1080.0
12,13559,778.7067846463511,360.0
23,6089,249.5595934708962,180.0
19,7150,444.24321591100625,240.0
19,7178,243.68199979510297,180.0
12,2879,403.2694575471698,240.0
24,2263,449.4478768908045,360.0
7,4870,426.8822081744921,180.0
15,456,335.98163567037585,240.0
28,5791,654.4584048696738,300.0
17,4315,1168.9086770073193,660.0
10,4618,370.3244090538592,240.0
10,4708,249.4360499122636,120.0
14,4998,412.79191025438456,240.0
25,6347,2571.1092863541357,1200.0
26,6563,587.2217224176004,360.0
32,11410,265.2730619758642,180.0
32,11594,295.061822539354,180.0
13,7605,417.2175421209118,240.0
30,7312,548.5398607680215,180.0
7,4836,347.1935408221381,240.0
14,5029,435.10097802616536,240.0
25,6180,2445.4933405816796,2340.0
32,11501,285.60207912214844,180.0
19,7035,392.6332288401254,300.0
28,5792,377.7044400961299,180.0
30,7442,512.2701959586261,300.0
33,6921,477.6194995883268,300.0
13,7662,237.4393741851369,120.0
15,440,590.0229063357415,180.0
30,7391,429.8479646885728,180.0
13,7675,383.0999627930051,180.0
26,6390,771.9769529625385,240.0
36,1064,843.7475400059636,420.0
7,4803,1726.4294790343074,720.0
14,5158,608.6991927994857,360.0
14,5017,303.5085819481293,180.0
15,597,761.3165112452002,480.0
16,1779,450.7079476233872,180.0
22,6606,524.4147585506414,240.0
26,6469,233.88798125828427,180.0
30,7454,459.7672006453844,240.0
16,1807,1687.2072853425846,600.0
24,2298,612.3588764657759,300.0
14,5101,817.841726618705,120.0
33,6896,480.354600402955,180.0
28,5678,1709.9455212980142,1740.0
32,11593,1208.5245060302798,360.0
33,6833,4075.7431423927824,2940.0
26,6555,491.18546845124285,300.0
13,7621,380.538744170214,300.0
28,5689,2834.4772426491745,2940.0
22,6663,576.2584350682099,420.0
30,7307,692.5202067387223,540.0
25,6231,1281.8844340583944,960.0
19,7119,379.3428764968342,180.0
22,6675,734.6548888366747,240.0
33,6735,566.5975131564526,420.0
25,6309,321.9747552623086,180.0
30,7503,1321.2544779521918,1260.0
36,1092,223.6717405691595,180.0
24,2217,3631.4256428907975,3720.0
30,7315,588.1162319374622,240.0
30,7419,530.8862526738623,240.0
33,6775,277.36354162143385,180.0
32,11507,2848.930817610063,2460.0
7,8,326.8208785281956,180.0
23,6008,381.91840845244616,240.0
32,11460,426.0381868984787,300.0
13,7773,4496.307012868347,4620.0
28,5723,630.4955212640391,300.0
10,4656,362.22222222222223,240.0
32,11437,905.0988026866544,540.0
32,11672,344.07130351742796,240.0
15,586,458.37579126138644,240.0
18,11200,458.64337101747174,180.0
17,4333,2865.1560372036583,2220.0
19,7156,957.1695334965711,660.0
18,11112,193.7743380855397,180.0
26,6560,650.9913750371766,300.0
13,7513,556.3829856056931,360.0
13,7566,1182.2926579313373,840.0
36,1220,1143.6351198949878,720.0
14,5007,359.0522620904836,120.0
14,5181,299.26675852153596,120.0
16,1645,805.4588160985335,300.0
12,2814,356.85170305676854,120.0
15,431,1981.8542175464963,1620.0
15,587,441.2194389780194,180.0
19,7226,3988.3325703315368,3060.0
23,5949,334.4397086592932,180.0
23,5966,558.9064942406081,420.0
16,1668,751.2942138621959,360.0
30,7317,935.9537943205519,420.0
32,11433,1299.482708272496,960.0
10,4536,365.2615518744551,180.0
15,413,1414.456161494426,720.0
7,4838,279.05579738820734,180.0
23,6133,2183.336170212766,540.0
24,2301,288.1580519868539,180.0
26,6445,847.6122350208111,660.0
16,1683,1245.9756097560976,300.0
18,11284,430.14726559609267,180.0
24,2292,506.19120737029255,300.0
18,11283,2643.355015405683,1500.0
16,1678,1084.6632021119394,300.0
33,6949,488.188568388425,180.0
14,4997,654.0639710696138,180.0
16,1623,2510.7741199478487,2220.0
23,5911,1461.3042437891477,480.0
26,6455,440.80384977508106,180.0
28,5734,581.4502560351134,300.0
33,6939,2014.3475452196383,540.0
16,1658,337.5596751702075,120.0
17,4418,439.6243637001931,120.0
14,4979,1492.3018174010951,600.0
23,5917,1457.011819515141,1320.0
12,2822,984.6372239747634,300.0
14,5073,720.1899143946479,180.0
15,520,583.6342857142857,180.0
19,7131,574.8973143759873,180.0
12,2867,400.187963986732,240.0
17,4322,463.8173874407583,300.0
32,11641,286.8651523109244,180.0
26,6492,591.5515759598665,360.0
19,7015,259.0753444399608,180.0
19,7212,1745.1375269074383,660.0
10,4625,460.3269461015772,300.0
13,7624,350.7102992359495,180.0
17,4390,659.5832078505799,360.0
32,11438,349.0898702288094,300.0
36,1061,372.887266997035,180.0
13,7542,898.8623215308698,660.0
13,7643,381.49434571890146,180.0
17,4382,391.837037037037,180.0
25,6295,386.2144962406015,240.0
7,4901,3463.250560286867,2160.0
15,610,1084.4607149261533,600.0
22,6612,427.8574094205838,240.0
28,5753,1766.7806561147927,1680.0
14,5058,688.8266279334301,180.0
26,6491,340.3771276348599,180.0
15,451,331.0804077010192,180.0
25,6268,2046.059691755688,1500.0
16,1774,506.70320926531696,180.0
26,6383,284.44524975127,180.0
26,6437,4297.250470809793,2460.0
28,5728,245.21984587736054,120.0
32,11592,409.66422466422466,240.0
33,6803,508.75924647401126,300.0
28,5888,3738.5198555956677,2130.0
18,11207,462.4106602059358,180.0
10,4636,794.8388855569489,480.0
14,5094,381.8347971301336,180.0
32,11054,248.4030556566024,180.0
19,7024,269.13578781855404,180.0
30,7327,354.97414224545406,240.0
7,75,447.38465621427406,360.0
7,4880,647.2538471162267,240.0
10,4487,315.9204315576534,120.0
10,4490,310.78763789746915,180.0
16,1721,389.21034717494894,180.0
23,6030,940.1990269356355,540.0
24,2289,282.53507241980736,180.0
10,4694,403.721657544957,240.0
33,6994,4614.631588482171,4620.0
7,4842,402.9891142260662,180.0
14,5006,864.6397036740415,360.0
32,11633,456.36626108475974,240.0
36,1164,269.6648802961849,180.0
12,2945,429.63357344190416,240.0
13,7727,1140.8762322015334,420.0
36,1080,367.9553607014747,240.0
36,1195,307.9189262472885,180.0
10,4512,580.3181071311207,240.0
15,449,266.9784262376855,180.0
22,6691,416.0578068634568,180.0
14,5200,536.0936785131601,360.0
25,6266,1150.568077850786,840.0
13,7591,344.91808843055236,180.0
18,11232,218.75468230970387,180.0
36,1072,288.480228680324,180.0
16,1749,606.5716547901822,300.0
16,1839,620.5136666116703,300.0
17,4422,609.029339654221,240.0
18,11308,475.3073482428115,300.0
7,4864,469.4789710442416,240.0
23,5925,592.7182928668376,360.0
24,2321,561.8052199692239,360.0
30,7399,444.70184706972344,180.0
10,4619,175.39461538461538,120.0
17,4415,407.5824449250675,180.0
15,591,365.14916918429003,180.0
18,11177,984.8898088396445,240.0
23,6065,262.52482895608034,180.0
18,11120,321.2375807089208,180.0
19,7048,2600.3023018944796,2100.0
14,5184,1365.9100679072078,420.0
28,5779,1369.7499038091573,360.0
30,7432,186.08711499908875,120.0
10,4715,1248.913901168875,840.0
33,6852,545.4202247191012,180.0
7,4802,287.26263871763257,180.0
18,11129,274.6944227986196,180.0
17,4341,2070.122110061869,1440.0
28,5750,246.75677321156772,180.0
13,7772,4034.8294765999194,4200.0
28,5820,4881.60174291939,4380.0
26,6577,3296.0427075825505,1740.0
32,10859,277.4383644016837,240.0
36,1113,424.7639909672945,300.0
7,45,887.617671220373,360.0
10,4470,3239.278326554329,3120.0
10,4526,452.12921480782836,180.0
16,1688,329.3201310926714,120.0
32,11590,767.8703071672355,300.0
18,11334,394.6836619145786,300.0
23,5913,554.6223146223147,180.0
33,6906,1681.1380490587565,900.0
10,4628,362.77918323093604,240.0
32,11395,1622.0186697782963,1620.0
23,5976,444.63505467656614,240.0
18,11045,213.46133077338453,120.0
28,5816,331.7921686746988,120.0
18,11267,188.22654070194332,120.0
15,599,645.7541945615341,360.0
32,11375,342.0169103399683,180.0
32,11683,355.18407609652985,240.0
16,1717,892.8856084642036,480.0
7,49,485.7925377490361,240.0
14,5202,662.9578945611722,360.0
25,6187,267.10872514895874,180.0
25,6188,1701.7322209145932,1320.0
28,5902,501.8400127226463,180.0
7,4909,3711.1935346413134,2820.0
23,6100,1678.503442999235,1440.0
10,4671,335.8675177084144,240.0
7,32,765.6014341201076,360.0
13,7677,379.1989023421515,180.0
25,6300,487.4613464542891,360.0
15,535,524.7365033694253,180.0
10,4593,417.37876802096986,240.0
17,4258,351.3064000248424,180.0
19,7170,876.5434890129301,240.0
23,5948,626.8175744714297,240.0
14,5120,1080.1681767158434,240.0
17,4373,1185.0566750629723,180.0
33,6858,1342.4693042291951,300.0
13,7540,358.09727883848865,240.0
16,1791,777.4789915966387,240.0
19,7239,2450.3924353561492,2520.0
36,1173,266.0641017646692,180.0
32,11489,459.6057076813656,240.0
14,5166,492.0354797018572,300.0
36,1276,476.3154760486887,240.0
19,7145,526.9763170613824,240.0
25,6250,1690.2376103190768,1080.0
24,2318,463.8318401102688,240.0
19,7234,3378.355196918183,3720.0
30,7385,226.43789323295877,120.0
10,4498,513.9980634343339,240.0
18,11294,274.3305746210543,240.0
28,5794,413.667058132707,120.0
25,6159,556.9859541386294,300.0
14,5126,334.285520392698,180.0
19,7108,339.5577964210439,180.0
32,11462,1041.4551027767761,720.0
15,436,643.3317337861282,300.0
30,7435,302.33860715309265,180.0
7,4896,206.01778634481852,120.0
25,6332,3736.8324135444686,4080.0
13,7553,251.62324187226193,120.0
36,1115,338.60075408462507,240.0
30,7328,337.53540615334526,240.0
12,2808,1981.2146157076859,1440.0
19,7093,369.9889502762431,180.0
25,6209,394.68207255885756,240.0
36,1161,428.72669779258246,240.0
16,1676,2910.4126984126983,1980.0
16,1741,954.9021972370498,540.0
25,6165,2469.3400180816966,1920.0
18,11109,716.0776856117716,540.0
33,6869,3017.2797708662283,1320.0
14,4965,408.8176859284225,240.0
16,1691,245.92617769016383,180.0
28,5731,339.45298916677814,180.0
22,6670,407.60388579374103,180.0
28,5805,408.04906602393044,180.0
15,439,429.263010827803,360.0
33,6871,409.3985146494736,180.0
18,11351,2171.8383853374394,2040.0
28,5703,290.87542830003053,180.0
7,48,871.5834955605147,480.0
25,6211,763.6913134385098,420.0
26,6499,2550.8140367629508,2700.0
26,6444,440.0072365790025,300.0
13,7548,722.2921902846958,480.0
22,6607,382.43427458617333,180.0
13,7602,376.2386248736097,180.0
14,5159,295.1489361702128,240.0
26,6400,369.951817140171,180.0
28,5775,303.53379310344826,180.0
16,1788,1659.5644187877197,1020.0
33,6765,349.1910985517485,120.0
26,6397,450.99931287903684,240.0
36,1124,219.5701205895489,180.0
17,4426,506.3249405664942,240.0
23,6012,227.34664933223024,180.0
32,11481,436.6689567180292,240.0
18,11210,1404.7843849296414,780.0
10,4697,408.690274483226,180.0
14,5010,395.7354172481161,180.0
14,5014,1788.1896808827914,240.0
19,7006,286.1289714694908,120.0
7,18,311.5608249618402,180.0
14,5055,1312.3917510027602,720.0
16,1781,2060.899244481171,1260.0
30,7484,3095.1321947122115,2700.0
7,12,303.89182124365357,180.0
14,5048,289.18868832302786,180.0
14,5053,508.79390958997544,300.0
22,6676,597.8481963927856,240.0
25,6314,307.2086499804393,180.0
14,5129,1084.1493661266366,180.0
10,4501,1053.696230177571,1080.0
19,7228,2155.376856262258,2280.0
22,6632,1177.3115993385306,300.0
30,7363,493.4425227647742,240.0
30,7487,555.5438622587483,300.0
19,7091,420.7067207760071,240.0
28,5767,1352.420781581339,360.0
33,6989,716.1176470588235,300.0
16,1708,981.9067197738661,360.0
16,1765,809.1926125374492,360.0
25,6283,424.586377214516,300.0
32,11788,4880.759073021425,4620.0
25,6235,2278.7593635857115,2520.0
30,7417,608.9952186321177,240.0
23,6015,202.73568998668836,120.0
14,4980,887.3735670459537,360.0
24,2294,2215.221729490022,1440.0
26,6531,1369.5919459363047,1140.0
28,5730,357.55304809951093,240.0
16,1832,740.7868045935344,300.0
16,1821,2686.8451708250022,2580.0
17,4283,472.96105568072096,240.0
25,6334,3149.291763610982,3480.0
13,7531,426.35644768856446,180.0
14,5172,344.1621138372902,180.0
17,4332,2012.0054384772263,1200.0
19,7173,297.83413356612834,120.0
28,5740,803.0723467063889,480.0
12,2863,790.8259368167825,300.0
28,5771,420.90320109069194,240.0
30,7416,564.5526286481011,300.0
10,4585,546.0188669519048,300.0
24,2272,503.84034043344803,300.0
17,4287,331.585395610464,120.0
18,10904,905.6478928712091,720.0
23,6137,1925.8255126868266,1740.0
24,2236,405.6060106768602,240.0
10,4479,612.6135120222208,420.0
10,4721,1167.3690921597906,1080.0
22,6589,1427.2428942354206,1140.0
32,10966,538.6213064189374,300.0
22,6615,541.5630092533548,180.0
22,6628,1145.3173106568486,660.0
28,5834,350.859375,180.0
16,1850,1816.666125466785,1260.0
28,5676,421.85588674445614,120.0
7,62,374.5831018483761,180.0
10,4492,362.0348089639971,300.0
10,4655,829.1742058894067,540.0
10,4485,405.38918277016086,180.0
14,5175,494.2792615868028,180.0
30,7351,386.9135244976293,180.0
15,494,437.07092531705024,300.0
7,42,986.2378899717432,540.0
16,1689,738.5519201616978,300.0
13,7526,491.0859436863525,240.0
13,7765,2648.754203231362,2520.0
15,415,723.0621038712325,540.0
19,7196,349.6625738668182,240.0
28,5751,511.7568976153502,180.0
30,7494,349.0020678129337,240.0
17,4305,2494.055532532118,1920.0
18,11133,535.9477192251614,240.0
28,5672,747.6252594129854,240.0
10,4484,1184.8317248812032,480.0
28,5688,397.4493942895724,300.0
32,11441,559.046495161671,300.0
33,6739,505.06198051749135,300.0
28,5662,899.7635771394729,480.0
14,4956,300.42025912109347,120.0
23,6048,966.0111096415818,240.0
26,6517,957.4711666223758,480.0
16,1831,1446.8607987320972,840.0
25,6234,1479.3388907349351,1260.0
32,11345,2662.96875,2520.0
25,6150,340.00719546262593,240.0
18,11132,431.1391040002975,300.0
30,7332,353.6383431839391,180.0
7,25,385.54197577723335,240.0
13,7688,376.900469937376,180.0
28,5721,1111.1602578350744,900.0
19,7021,293.9360235315746,180.0
33,6839,365.4561974710381,180.0
12,2812,622.9232770553351,420.0
15,500,696.2892051895705,420.0
13,7578,1052.8387471961453,720.0
13,7666,2143.625484385685,1680.0
13,7690,624.5074586749092,420.0
18,11272,367.82608695652175,300.0
26,6549,518.9845166689915,300.0
10,4494,402.26503960608005,180.0
19,7114,1688.6484719725445,420.0
15,541,784.5399903830742,420.0
30,7486,352.61474269819195,240.0
33,6870,326.7266807125072,120.0
33,6808,397.2237539766702,300.0
32,10960,216.36102465884605,180.0
7,891,1912.1318000884564,960.0
36,1151,243.78952651832023,180.0
25,6249,933.2821422496537,360.0
14,5128,588.544226219321,180.0
15,435,586.5352112676056,180.0
15,543,855.6464229839283,240.0
18,11154,333.59197907585,180.0
19,7116,713.7125013940002,240.0
32,11541,2781.093961474838,1800.0
22,6630,256.528897736091,120.0
30,7362,329.3067956198156,180.0
19,7136,371.0181626125994,180.0
12,2882,446.43264381739897,300.0
13,7610,425.23436801145004,240.0
33,6880,421.4585201604034,240.0
24,2296,590.8697966990712,300.0
36,1158,376.8850698174006,240.0
7,29,369.07790068251353,240.0
36,1240,601.5831536217177,120.0
7,4843,1937.3271962542656,840.0
17,4344,1080.374675404971,660.0
33,6842,262.66017234919445,120.0
12,2869,397.939496509414,180.0
25,6181,1092.8372093023256,540.0
19,7130,524.2111436950147,300.0
15,495,297.3124300111982,180.0
7,4,344.7936307687062,240.0
26,6447,1215.6219059405942,780.0
18,11276,414.97780485681955,240.0
23,6093,1311.347962382445,1200.0
10,4623,281.75507060333763,180.0
16,1834,326.57824933687004,180.0
18,11266,203.7815575964746,120.0
14,5038,1327.3346693386773,1140.0
16,1696,336.32996632996634,180.0
19,7206,691.8187117458467,180.0
23,5924,327.5032894736842,180.0
7,74,860.5681180706425,480.0
22,6696,258.7668723870197,120.0
24,2238,285.416164053076,120.0
32,11566,428.45153042039556,300.0
10,4612,513.4984243637729,240.0
17,4307,523.7599775197272,180.0
26,6504,2935.4412378171337,3180.0
36,1119,288.8864549105513,180.0
10,4551,260.443372701614,120.0
19,7244,2925.9085829235582,2580.0
23,5985,545.9106840361582,360.0
14,5015,457.5707073778967,120.0
7,41,434.65597675782885,300.0
13,7652,443.9170284611674,240.0
25,6263,1785.3660331085223,1260.0
26,6435,366.5594915412655,240.0
36,1224,330.51707069425055,240.0
7,4834,946.3532368489471,540.0
24,2314,367.9928599761999,240.0
32,11602,2386.3468464084094,1620.0
18,11188,2714.8489932885905,2640.0
36,1283,267.1552497756506,180.0
14,4958,1192.280585106383,420.0
19,7165,323.2129318360632,120.0
25,6195,520.4475713618727,300.0
22,6647,1514.3489002231431,480.0
23,5933,349.4813955175165,180.0
25,6203,370.76734289955465,180.0
28,5830,662.9007518671227,360.0
10,4565,446.767565178966,240.0
26,6534,323.08245408362643,120.0
10,4645,501.1155682903534,360.0
10,4665,345.85638610947615,240.0
22,6695,382.66175315652754,180.0
19,7189,361.84288786201216,240.0
10,4468,244.8297466630346,120.0
12,2854,312.64776497882326,180.0
13,7642,904.9388412927306,540.0
12,2903,279.7308752344999,120.0
16,1698,540.4777867779924,240.0
24,2336,896.2764741477846,360.0
13,7630,460.95430678516203,360.0
15,507,419.46383390032884,240.0
30,7464,654.806500773107,240.0
26,6456,332.47481467401633,180.0
30,7427,2373.620364550597,2580.0
32,11499,345.21232306411326,180.0
36,1174,321.9621939882244,240.0
19,7203,158.01201228737793,120.0
33,6993,652.6446020105872,420.0
13,7532,486.9223244806731,360.0
14,5024,614.7953873549905,240.0
14,5044,558.0782122905028,180.0
16,1329,3882.3094445992233,4080.0
28,5661,1394.1286509795405,840.0
33,6876,2142.8571428571427,300.0
10,4587,549.0264584459214,360.0
12,2893,664.9344911460231,240.0
16,1792,626.1675811473136,360.0
23,6071,362.0534101449983,180.0
24,2216,512.342616115818,300.0
26,6497,439.92530533965885,120.0
